SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
30439,Fayette,Lexington,Frank & Dino's,"Post Time Lexington, LLC ",271 W Short St,"Lexington, KY 40507",034-RS-183673,Special Sunday Retail Drink License,Active,5/28/21,5/28/21,11/30/22
30439,Fayette,Lexington,Frank & Dino's,"Post Time Lexington, LLC ",271 W Short St,"Lexington, KY 40507",034-LP-183682,Quota Retail Package License,Active,5/28/21,5/28/21,11/30/22
4924,Fayette,Lexington,French Connections,940 WINCHESTER L.L.C. ,940 Winchester Rd,"Lexington, KY 40505",034-LD-916,Quota Retail Drink License,Active,12/14/18,12/14/18,11/30/22
4924,Fayette,Lexington,French Connections,940 WINCHESTER L.L.C. ,940 Winchester Rd,"Lexington, KY 40505",034-NQ4-4301,NQ4 Retail Malt Beverage Drink License,Active,12/14/18,12/14/18,11/30/22
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-BH-192739,Bottling House or Bottling House Storage License,Active,9/15/22,9/15/22,11/30/22
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-SHL-192740,Direct Shipper License,Active,9/15/22,9/15/22,9/14/23
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-DTB-192741,Distiller's License - Class B,Active,9/15/22,9/15/22,11/30/22
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-NQ2-192742,NQ2 Retail Drink License,Active,9/15/22,9/15/22,11/30/22
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-SP-192743,Sampling License,Active,9/15/22,9/15/22,11/30/22
34853,Fayette,Lexington,Fresh Bourbon,FRESH BOURBON LLC ,377 E Main St Ste 100,"Lexington, KY 40507",034-RS-192744,Special Sunday Retail Drink License,Active,9/15/22,9/15/22,11/30/22
27427,Fayette,Lexington,Frisch's Big Boy Store No. 148,"FRISCH'S RESTAURANTS, INC. ",1927 Harrodsburg Rd,"Lexington, KY 40503",034-NQ2-191708,NQ2 Retail Drink License,Active,7/27/22,7/27/22,8/31/23
27427,Fayette,Lexington,Frisch's Big Boy Store No. 148,"FRISCH'S RESTAURANTS, INC. ",1927 Harrodsburg Rd,"Lexington, KY 40503",034-RS-191709,Special Sunday Retail Drink License,Active,7/27/22,7/27/22,8/31/23
27428,Fayette,Lexington,Frisch's Big Boy Store No. 222,"FRISCH'S RESTAURANTS, INC. ",1849 Alysheba Way,"Lexington, KY 40509",034-NQ2-192523,NQ2 Retail Drink License,Active,9/1/22,9/1/22,8/31/23
27428,Fayette,Lexington,Frisch's Big Boy Store No. 222,"FRISCH'S RESTAURANTS, INC. ",1849 Alysheba Way,"Lexington, KY 40509",034-RS-192524,Special Sunday Retail Drink License,Active,9/1/22,9/1/22,8/31/23
25397,Fayette,Lexington,Fritz Farm EDC Manager,"FRITZ FARM EDC MANAGER, LLC ",120 Summit At Fritz Farm Ste 155,"Lexington, KY 40517",034-RS-4977,Special Sunday Retail Drink License,Active,9/20/17,9/20/17,11/30/22
25397,Fayette,Lexington,Fritz Farm EDC Manager,"FRITZ FARM EDC MANAGER, LLC ",120 Summit At Fritz Farm Ste 155,"Lexington, KY 40517",034-EDC-6,Entertainment Destination Center License,Active,9/20/17,9/20/17,11/30/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-SHL-174673,Direct Shipper License,Active,12/14/20,12/14/20,12/13/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-LD-171463,Quota Retail Drink License,Active,10/26/20,10/26/20,11/30/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-MIC-129,Microbrewery License,Active,12/28/18,12/28/18,11/30/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-NQ-7184,NQ Retail Malt Beverage Package License,Active,12/28/18,12/28/18,11/30/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-NQ4-4330,NQ4 Retail Malt Beverage Drink License,Active,12/28/18,12/28/18,11/30/22
27199,Fayette,Lexington,Fusion Brewing,Fusion Brewing LLC ,1170 Manchester Pl Ste 150,"Lexington, KY 40508",034-RS-174672,Special Sunday Retail Drink License,Active,12/14/20,12/14/20,11/30/22
34126,Fayette,Lexington,G&J Pepsi-Cola,"G & J PEPSI-COLA BOTTLERS, INC. ",559 S Forbes Rd,"Lexington, KY 40504",034-MD-192773,Distributor's License,Active,9/16/22,9/16/22,11/30/22
34126,Fayette,Lexington,G&J Transportation Services,"G & J TRANSPORTATION SERVICES, INC. ",559 S Forbes Rd,"Lexington, KY 40504",034-TPL-189393,Transporter's License,Active,3/14/22,3/14/22,12/31/22
25100,Fayette,Lexington,Gallops,"Gallops, Inc. ",5355 Athens Boonesboro Rd,"Lexington, KY 40509",034-NQ-6312,NQ Retail Malt Beverage Package License,Active,7/31/17,7/31/17,11/30/22
25100,Fayette,Lexington,Gallops,"Gallops, Inc. ",5355 Athens Boonesboro Rd,"Lexington, KY 40509",034-NQ4-3915,NQ4 Retail Malt Beverage Drink License,Active,7/31/17,7/31/17,11/30/22
10168,Fayette,Lexington,GARDEN SPRINGS MARKET,ALSONS LLC ,2034 Garden Springs Dr,"Lexington, KY 40504",034-NQ-186965,NQ Retail Malt Beverage Package License,Active,11/8/21,11/8/21,11/30/22
26992,Fayette,Lexington,Ginger Wasabi Sushi & Grill,"GINGER WASABI SUSHI, Inc. ",103 W Maxwell St,"Lexington, KY 40508",034-NQ2-185181,NQ2 Retail Drink License,Active,7/19/21,7/19/21,11/30/22
26992,Fayette,Lexington,Ginger Wasabi Sushi & Grill,"GINGER WASABI SUSHI, Inc. ",103 W Maxwell St,"Lexington, KY 40508",034-RS-185182,Special Sunday Retail Drink License,Active,7/19/21,7/19/21,11/30/22
26429,Fayette,Lexington,Girls Girls Girls Burritos,girlsgirlsgirls LLC ,395 S Limestone Suite 150,"Lexington, KY 40508",034-NQ4-157643,NQ4 Retail Malt Beverage Drink License,Active,1/8/20,1/7/20,11/30/22
26429,Fayette,Lexington,Girls Girls Girls Burritos,girlsgirlsgirls LLC ,395 S Limestone Suite 150,"Lexington, KY 40508",034-LD-157642,Quota Retail Drink License,Active,1/8/20,1/7/20,11/30/22
5448,Fayette,Lexington,Giuseppe's,"GIUSEPPE'S RISTORANTE ITALIANO, LLC ",4456 Nicholasville Rd,"Lexington, KY 40515",034-RS-2778,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
5448,Fayette,Lexington,Giuseppe's,"GIUSEPPE'S RISTORANTE ITALIANO, LLC ",4456 Nicholasville Rd,"Lexington, KY 40515",034-NQ2-1485,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
5448,Fayette,Lexington,Giuseppe's,"GIUSEPPE'S RISTORANTE ITALIANO, LLC ",4456 Nicholasville Rd,"Lexington, KY 40515",034-LP-186707,Quota Retail Package License,Active,10/20/21,10/20/21,11/30/22
15664,Fayette,Lexington,Good Foods Market & Cafe,GOOD FOODS CO-OP INC. ,455 Southland Dr Ste D,"Lexington, KY 40503",034-NQ4-2861,NQ4 Retail Malt Beverage Drink License,Active,12/8/17,12/8/17,11/30/22
15664,Fayette,Lexington,Good Foods Market & Cafe,GOOD FOODS CO-OP INC. ,455 Southland Dr Ste D,"Lexington, KY 40503",034-NQ-2785,NQ Retail Malt Beverage Package License,Active,12/8/17,12/8/17,11/30/22
15664,Fayette,Lexington,Good Foods Market & Cafe,GOOD FOODS CO-OP INC. ,455 Southland Dr Ste D,"Lexington, KY 40503",034-SP-190842,Sampling License,Active,6/7/22,6/7/22,11/30/22
22934,Fayette,Lexington,Goodfellas Pizzeria,"GOODFELLAS DISTILLERY, LLC ",1228 Manchester St,"Lexington, KY 40507",034-LP-168837,Quota Retail Package License,Active,9/10/20,9/10/20,11/30/22
22934,Fayette,Lexington,Goodfellas Pizzeria,"GOODFELLAS DISTILLERY, LLC ",1228 Manchester St,"Lexington, KY 40507",034-LD-2533,Quota Retail Drink License,Active,12/21/16,12/21/16,11/30/22
22934,Fayette,Lexington,Goodfellas Pizzeria,"GOODFELLAS DISTILLERY, LLC ",1228 Manchester St,"Lexington, KY 40507",034-RS-4344,Special Sunday Retail Drink License,Active,12/21/16,12/21/16,11/30/22
22934,Fayette,Lexington,Goodfellas Pizzeria,"GOODFELLAS DISTILLERY, LLC ",1228 Manchester St,"Lexington, KY 40507",034-NQ4-3514,NQ4 Retail Malt Beverage Drink License,Active,12/21/16,12/21/16,11/30/22
22934,Fayette,Lexington,Goodfellas Pizzeria,"GOODFELLAS DISTILLERY, LLC ",1228 Manchester St,"Lexington, KY 40507",034-SB-1682,Supplemental Bar License,Active,6/19/17,6/19/17,11/30/22
23489,Fayette,Lexington,Goodwood Brewing and Spirits,"GOODWOOD BREWING COMPANY, LLC ",200 Lexington Green Cir,"Lexington, KY 40503",034-RS-176517,Special Sunday Retail Drink License,Active,1/4/21,1/4/21,8/31/23
23489,Fayette,Lexington,Goodwood Brewing and Spirits,"GOODWOOD BREWING COMPANY, LLC ",200 Lexington Green Cir,"Lexington, KY 40503",034-MIC-176516,Microbrewery License,Active,1/4/21,1/4/21,8/31/23
23489,Fayette,Lexington,Goodwood Brewing and Spirits,"GOODWOOD BREWING COMPANY, LLC ",200 Lexington Green Cir,"Lexington, KY 40503",034-NQ2-176515,NQ2 Retail Drink License,Active,1/4/21,1/4/21,8/31/23
28804,Fayette,Lexington,goPuff,"GB LICENSE, LLC ",1109 Versailles Rd Unit 800,"Lexington, KY 40508",034-LP-2611,Quota Retail Package License,Active,10/18/19,10/18/19,8/31/23
28804,Fayette,Lexington,goPuff,"GB LICENSE, LLC ",1109 Versailles Rd Unit 800,"Lexington, KY 40508",034-NQ-7736,NQ Retail Malt Beverage Package License,Active,10/18/19,10/18/19,8/31/23
3838,Fayette,Lexington,Greenbrier Golf & Country Club,"GREENBRIER GOLF AND COUNTRY CLUB, INC. ",2179 Bahama Rd,"Lexington, KY 40509",034-NQ2-1562,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
3838,Fayette,Lexington,Greenbrier Golf & Country Club,"GREENBRIER GOLF AND COUNTRY CLUB, INC. ",2179 Bahama Rd,"Lexington, KY 40509",034-LP-2452,Quota Retail Package License,Active,3/28/18,3/28/18,11/30/22
3838,Fayette,Lexington,Greenbrier Golf & Country Club,"GREENBRIER GOLF AND COUNTRY CLUB, INC. ",2179 Bahama Rd,"Lexington, KY 40509",034-RS-2903,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
12331,Fayette,Lexington,Grey Lag Spirits,"WAL-MART STORES EAST, LIMITED PARTNERSHIP ",2346 Grey Lag Way Rd,"Lexington, KY 40509",034-LP-1603,Quota Retail Package License,Active,1/19/07,1/19/07,8/31/23
12331,Fayette,Lexington,Grey Lag Spirits,"WAL-MART STORES EAST, LIMITED PARTNERSHIP ",2346 Grey Lag Way Rd,"Lexington, KY 40509",034-NQ-1347,NQ Retail Malt Beverage Package License,Active,5/13/13,6/25/13,8/31/23
12331,Fayette,Lexington,Grey Lag Spirits,"WAL-MART STORES EAST, LIMITED PARTNERSHIP ",2346 Grey Lag Way Rd,"Lexington, KY 40509",034-SP-1710,Sampling License,Active,2/22/17,2/22/17,8/31/23
34132,Fayette,Lexington,Greyline Station,"NORTHYARD, LLC ","101 W Loudon Ave, Suite 222","Lexington, KY 40508",034-EDC-189006,Entertainment Destination Center License,Active,2/22/22,2/22/22,11/30/22
1090,Fayette,Lexington,Griffith's Market,"Needs, LLC ",427 E Sixth St,"Lexington, KY 40508",034-NQ-5837,NQ Retail Malt Beverage Package License,Active,12/13/16,12/13/16,11/30/22
24574,Fayette,Lexington,Grimaldi's Pizzeria,FF PIZZERIA INC. ,118 Marion Ste 110,"Lexington, KY 40517",034-RS-4743,Special Sunday Retail Drink License,Active,7/14/17,7/14/17,11/30/22
24574,Fayette,Lexington,Grimaldi's Pizzeria,FF PIZZERIA INC. ,118 Marion Ste 110,"Lexington, KY 40517",034-NQ2-3257,NQ2 Retail Drink License,Active,7/14/17,7/14/17,11/30/22
15199,Fayette,Lexington,Grimes Mill Winery,"GRIMES MILL WINERY, LLC ",6707 Grimes Mill Rd,"Lexington, KY 40515",034-SFW-194,Small Farm Winery License,Active,3/21/19,3/21/19,11/30/22
15199,Fayette,Lexington,Grimes Mill Winery,"GRIMES MILL WINERY, LLC ",6707 Grimes Mill Rd,"Lexington, KY 40515",034-NQ4-4629,NQ4 Retail Malt Beverage Drink License,Active,8/28/19,8/28/19,11/30/22
30836,Fayette,Lexington,Gts,GTS Trucking Inc ,3843 Belleau Wood Dr,"Lexington, KY 40517",034-TPL-171306,Transporter's License,Active,10/25/20,10/25/20,12/31/22
25885,Fayette,Lexington,Gus's World Famous Fried Chicken,"SOUTHERN FRIED HOSPITALITY, LLC ",321 E Vine St,"Lexington, KY 40507",034-RS-5125,Special Sunday Retail Drink License,Active,10/9/18,10/9/18,11/30/22
25885,Fayette,Lexington,Gus's World Famous Fried Chicken,"SOUTHERN FRIED HOSPITALITY, LLC ",321 E Vine St,"Lexington, KY 40507",034-NQ2-3547,NQ2 Retail Drink License,Active,10/9/18,10/9/18,11/30/22
11645,Fayette,Lexington,H & M Grocery,"YAB Enterprises, Inc. ",1220 N Limestone,"Lexington, KY 40505",034-NQ-7099,NQ Retail Malt Beverage Package License,Active,12/18/18,12/18/18,11/30/22
13203,Fayette,Lexington,Hair Nation Salon and Spa,"Hair Nation Salon and Spa, LLC ",152 W Tiverton Way Ste 130,"Lexington, KY 40503",034-LD-2592,Quota Retail Drink License,Active,8/25/17,8/25/17,11/30/22
30156,Fayette,Lexington,Halligans,Halligans LLC ,1170 Manchester Pl Ste 130,"Lexington, KY 40508",034-NQ4-192883,NQ4 Retail Malt Beverage Drink License,Active,9/21/22,9/21/22,11/30/22
30156,Fayette,Lexington,Halligans,Halligans LLC ,1170 Manchester Pl Ste 130,"Lexington, KY 40508",034-LD-192884,Quota Retail Drink License,Active,9/21/22,9/21/22,11/30/22
30156,Fayette,Lexington,Halligans,Halligans LLC ,1170 Manchester Pl Ste 130,"Lexington, KY 40508",034-RS-192885,Special Sunday Retail Drink License,Active,9/21/22,9/21/22,11/30/22
21678,Fayette,Lexington,Hamburg Pavilion Stadium 16,"REGAL CINEMAS, INC. ",1949 Star Shoot Pkwy,"Lexington, KY 40509",034-LD-2454,Quota Retail Drink License,Active,8/28/15,8/28/15,11/30/22
21678,Fayette,Lexington,Hamburg Pavilion Stadium 16,"REGAL CINEMAS, INC. ",1949 Star Shoot Pkwy,"Lexington, KY 40509",034-NQ4-3285,NQ4 Retail Malt Beverage Drink License,Active,8/28/15,8/28/15,11/30/22
21678,Fayette,Lexington,Hamburg Pavilion Stadium 16,"REGAL CINEMAS, INC. ",1949 Star Shoot Pkwy,"Lexington, KY 40509",034-RS-4042,Special Sunday Retail Drink License,Active,8/28/15,8/28/15,11/30/22
27820,Fayette,Lexington,Hampton Inn Lexington,FLG PROPERTIES KENTUCKY LLC ,2251 Elkhorn Rd,"Lexington, KY 40505",034-NQ4-189351,NQ4 Retail Malt Beverage Drink License,Active,3/10/22,3/10/22,11/30/22
27820,Fayette,Lexington,Hampton Inn Lexington,FLG PROPERTIES KENTUCKY LLC ,2251 Elkhorn Rd,"Lexington, KY 40505",034-LP-189352,Quota Retail Package License,Active,3/10/22,3/10/22,11/30/22
10622,Fayette,Lexington,HanWoori Restaurant,"LEXHANWOORI RESTAURANT, LLC ",371 S Limestone St,"Lexington, KY 40508",034-NQ4-3750,NQ4 Retail Malt Beverage Drink License,Active,2/17/17,2/17/17,11/30/22
14166,Fayette,Lexington,Happy Sushi,HAPPY SUSHI LLC ,130 W Tiverton Way Ste 175,"Lexington, KY 40503",034-NQ2-3197,NQ2 Retail Drink License,Active,12/14/16,12/13/16,11/30/22
14166,Fayette,Lexington,Happy Sushi,HAPPY SUSHI LLC ,130 W Tiverton Way Ste 175,"Lexington, KY 40503",034-RS-4669,Special Sunday Retail Drink License,Active,12/14/16,12/13/16,11/30/22
4834,Fayette,Lexington,Harveys,"HARVEY'S BAR, LLC ",200 W Main St,"Lexington, KY 40507",034-LD-1150,Quota Retail Drink License,Active,7/29/05,7/29/05,11/30/22
4834,Fayette,Lexington,Harveys,"HARVEY'S BAR, LLC ",200 W Main St,"Lexington, KY 40507",034-SB-1321,Supplemental Bar License,Active,5/13/13,6/25/13,11/30/22
4834,Fayette,Lexington,Harveys,"HARVEY'S BAR, LLC ",200 W Main St,"Lexington, KY 40507",034-NQ4-1679,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
4834,Fayette,Lexington,Harveys,"HARVEY'S BAR, LLC ",200 W Main St,"Lexington, KY 40507",034-RS-1895,Special Sunday Retail Drink License,Active,8/17/10,8/17/10,11/30/22
16306,Fayette,Lexington,Henry Clay's Public House,HC PUBLIC HOUSE LLC ,112 N Upper St,"Lexington, KY 40507",034-LD-2226,Quota Retail Drink License,Active,6/21/12,6/21/12,11/30/22
16306,Fayette,Lexington,Henry Clay's Public House,HC PUBLIC HOUSE LLC ,112 N Upper St,"Lexington, KY 40507",034-NQ4-2063,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
16306,Fayette,Lexington,Henry Clay's Public House,HC PUBLIC HOUSE LLC ,112 N Upper St,"Lexington, KY 40507",034-RS-2001,Special Sunday Retail Drink License,Active,6/21/12,6/21/12,11/30/22
21415,Fayette,Lexington,Hexa Partners LP,HEXA PARTNERS LP ,2325-A Palumbo Dr,"Lexington, KY 40509",034-WH-257,Wholesaler's License,Active,1/14/15,1/14/15,11/30/22
23826,Fayette,Lexington,Hi Acres Liquors,"Hi Acres Liquor, Inc. ",1824 Bryan Station Rd,"Lexington, KY 40505",034-SP-1705,Sampling License,Active,2/15/17,2/15/17,11/30/22
23826,Fayette,Lexington,Hi Acres Liquors,"Hi Acres Liquor, Inc. ",1824 Bryan Station Rd,"Lexington, KY 40505",034-LP-2273,Quota Retail Package License,Active,9/19/16,9/19/16,11/30/22
23826,Fayette,Lexington,Hi Acres Liquors,"Hi Acres Liquor, Inc. ",1824 Bryan Station Rd,"Lexington, KY 40505",034-NQ-5738,NQ Retail Malt Beverage Package License,Active,9/19/16,9/19/16,11/30/22
5882,Fayette,Lexington,Hilton Garden Inn,"LEXINGTON HOTEL, LLC ",1973 Plaudit Pl,"Lexington, KY 40509",034-RS-3532,Special Sunday Retail Drink License,Active,12/11/13,12/11/13,11/30/22
5882,Fayette,Lexington,Hilton Garden Inn,"LEXINGTON HOTEL, LLC ",1973 Plaudit Pl,"Lexington, KY 40509",034-NQ4-2846,NQ4 Retail Malt Beverage Drink License,Active,12/11/13,12/11/13,11/30/22
5882,Fayette,Lexington,Hilton Garden Inn,"LEXINGTON HOTEL, LLC ",1973 Plaudit Pl,"Lexington, KY 40509",034-LD-1427,Quota Retail Drink License,Active,12/11/13,12/11/13,11/30/22
5882,Fayette,Lexington,Hilton Garden Inn,"LEXINGTON HOTEL, LLC ",1973 Plaudit Pl,"Lexington, KY 40509",034-SB-1526,Supplemental Bar License,Active,4/30/15,4/30/15,11/30/22
5871,Fayette,Lexington,Hilton Lexington Downtown,LEXINGTON HOTEL MANAGMENT LLC ,369 W Vine St,"Lexington, KY 40507",034-NQ1-1064,NQ1 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
5871,Fayette,Lexington,Hilton Lexington Downtown,LEXINGTON HOTEL MANAGMENT LLC ,369 W Vine St,"Lexington, KY 40507",034-RS-2010,Special Sunday Retail Drink License,Active,10/7/11,10/7/11,11/30/22
5871,Fayette,Lexington,Hilton Lexington Downtown,LEXINGTON HOTEL MANAGMENT LLC ,369 W Vine St,"Lexington, KY 40507",034-CL-268,Caterer's License,Active,10/7/11,10/7/11,11/30/22
5871,Fayette,Lexington,Hilton Lexington Downtown,LEXINGTON HOTEL MANAGMENT LLC ,369 W Vine St,"Lexington, KY 40507",034-HI-21,Hotel In-Room License,Active,10/7/11,10/7/11,11/30/22
33024,Fayette,Lexington,Hola Havana Cuban Mexican Restaurant,Antonio Salvador Palma Guevara,115 N Locust Hill Dr Suite 109B,"Lexington, KY 40509",034-NQ2-186882,NQ2 Retail Drink License,Active,11/1/21,11/1/21,11/30/22
33024,Fayette,Lexington,Hola Havana Cuban Mexican Restaurant,Antonio Salvador Palma Guevara,115 N Locust Hill Dr Suite 109B,"Lexington, KY 40509",034-RS-186883,Special Sunday Retail Drink License,Active,11/1/21,11/1/21,11/30/22
18329,Fayette,Lexington,Holiday Inn Express,"LEESTOWN HOST, LLC ",1780 Sharkey Way,"Lexington, KY 40511",034-NQ4-2338,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
18329,Fayette,Lexington,Holiday Inn Express,"LEESTOWN HOST, LLC ",1780 Sharkey Way,"Lexington, KY 40511",034-NQ-181934,NQ Retail Malt Beverage Package License,Active,4/22/21,4/22/21,11/30/22
10535,Fayette,Lexington,Homewood Suites by Hilton,Wellington E Llc,249 Ruccio Way,"Lexington, KY 40503",034-NQ4-1738,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
12823,Fayette,Lexington,Homewood Suites Lexington/Hamburg,"SAT, LLC ",2033 Bryant Rd,"Lexington, KY 40509",034-NQ4-160067,NQ4 Retail Malt Beverage Drink License,Active,2/27/20,2/26/20,11/30/22
12823,Fayette,Lexington,Homewood Suites Lexington/Hamburg,"SAT, LLC ",2033 Bryant Rd,"Lexington, KY 40509",034-NQ-191959,NQ Retail Malt Beverage Package License,Active,8/8/22,8/8/22,11/30/22
12823,Fayette,Lexington,Homewood Suites Lexington/Hamburg,"SAT, LLC ",2033 Bryant Rd,"Lexington, KY 40509",034-LP-191960,Quota Retail Package License,Active,8/8/22,8/8/22,11/30/22
24850,Fayette,Lexington,Honeywood Restaurant,"HONEYWOOD RESTAURANT, LLC ",110 Summit At Fritz Farm,"Lexington, KY 40517",034-RS-4810,Special Sunday Retail Drink License,Active,4/18/17,4/18/17,11/30/22
24850,Fayette,Lexington,Honeywood Restaurant,"HONEYWOOD RESTAURANT, LLC ",110 Summit At Fritz Farm,"Lexington, KY 40517",034-NQ2-3303,NQ2 Retail Drink License,Active,4/18/17,4/18/17,11/30/22
5693,Fayette,Lexington,Hooters,"DW RESTAURANT HOLDER, LLC ",3101 Richmond Rd Ste 315,"Lexington, KY 40509",034-NQ2-2504,NQ2 Retail Drink License,Active,9/29/14,9/29/14,8/31/23
5693,Fayette,Lexington,Hooters,"DW RESTAURANT HOLDER, LLC ",3101 Richmond Rd Ste 315,"Lexington, KY 40509",034-RS-3739,Special Sunday Retail Drink License,Active,9/29/14,9/29/14,8/31/23
5693,Fayette,Lexington,Hooters,"DW RESTAURANT HOLDER, LLC ",3101 Richmond Rd Ste 315,"Lexington, KY 40509",034-SB-1484,Supplemental Bar License,Active,9/29/14,9/29/14,8/31/23
4050,Fayette,Lexington,Horse & Jockey Pub Kitchen,GLASCORK LLC,131 Cheapside,"Lexington, KY 40507",034-SB-158668,Supplemental Bar License,Active,1/24/20,1/24/20,11/30/22
4050,Fayette,Lexington,Horse & Jockey Pub Kitchen,GLASCORK LLC,131 Cheapside,"Lexington, KY 40507",034-RS-158669,Special Sunday Retail Drink License,Active,1/24/20,1/24/20,11/30/22
4050,Fayette,Lexington,Horse & Jockey Pub Kitchen,GLASCORK LLC,131 Cheapside,"Lexington, KY 40507",034-LD-158666,Quota Retail Drink License,Active,1/24/20,1/24/20,11/30/22
